replay_buffer/top,trainer/QF1 Loss,trainer/QF2 Loss,trainer/Policy Loss,trainer/lmbda,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Min,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Min,trainer/Q Targets Mean,trainer/Q Targets Std,trainer/Q Targets Max,trainer/Q Targets Min,trainer/Bellman Errors 1 Mean,trainer/Bellman Errors 1 Std,trainer/Bellman Errors 1 Max,trainer/Bellman Errors 1 Min,trainer/Bellman Errors 2 Mean,trainer/Bellman Errors 2 Std,trainer/Bellman Errors 2 Max,trainer/Bellman Errors 2 Min,trainer/Policy Action Mean,trainer/Policy Action Std,trainer/Policy Action Max,trainer/Policy Action Min,exploration/num steps total,exploration/num paths total,evaluation/num steps total,evaluation/num paths total,evaluation/path length Mean,evaluation/path length Std,evaluation/path length Max,evaluation/path length Min,evaluation/Rewards Mean,evaluation/Rewards Std,evaluation/Rewards Max,evaluation/Rewards Min,evaluation/Returns Mean,evaluation/Returns Std,evaluation/Returns Max,evaluation/Returns Min,evaluation/Actions Mean,evaluation/Actions Std,evaluation/Actions Max,evaluation/Actions Min,evaluation/Num Paths,evaluation/Average Returns,evaluation/env_infos/final/grasp_success Mean,evaluation/env_infos/final/grasp_success Std,evaluation/env_infos/final/grasp_success Max,evaluation/env_infos/final/grasp_success Min,evaluation/env_infos/initial/grasp_success Mean,evaluation/env_infos/initial/grasp_success Std,evaluation/env_infos/initial/grasp_success Max,evaluation/env_infos/initial/grasp_success Min,evaluation/env_infos/grasp_success Mean,evaluation/env_infos/grasp_success Std,evaluation/env_infos/grasp_success Max,evaluation/env_infos/grasp_success Min,evaluation/env_infos/final/grasp_success_target Mean,evaluation/env_infos/final/grasp_success_target Std,evaluation/env_infos/final/grasp_success_target Max,evaluation/env_infos/final/grasp_success_target Min,evaluation/env_infos/initial/grasp_success_target Mean,evaluation/env_infos/initial/grasp_success_target Std,evaluation/env_infos/initial/grasp_success_target Max,evaluation/env_infos/initial/grasp_success_target Min,evaluation/env_infos/grasp_success_target Mean,evaluation/env_infos/grasp_success_target Std,evaluation/env_infos/grasp_success_target Max,evaluation/env_infos/grasp_success_target Min,evaluation/env_infos/final/place_success Mean,evaluation/env_infos/final/place_success Std,evaluation/env_infos/final/place_success Max,evaluation/env_infos/final/place_success Min,evaluation/env_infos/initial/place_success Mean,evaluation/env_infos/initial/place_success Std,evaluation/env_infos/initial/place_success Max,evaluation/env_infos/initial/place_success Min,evaluation/env_infos/place_success Mean,evaluation/env_infos/place_success Std,evaluation/env_infos/place_success Max,evaluation/env_infos/place_success Min,evaluation/env_infos/final/place_success_target Mean,evaluation/env_infos/final/place_success_target Std,evaluation/env_infos/final/place_success_target Max,evaluation/env_infos/final/place_success_target Min,evaluation/env_infos/initial/place_success_target Mean,evaluation/env_infos/initial/place_success_target Std,evaluation/env_infos/initial/place_success_target Max,evaluation/env_infos/initial/place_success_target Min,evaluation/env_infos/place_success_target Mean,evaluation/env_infos/place_success_target Std,evaluation/env_infos/place_success_target Max,evaluation/env_infos/place_success_target Min,time/evaluation sampling (s),time/logging (s),time/saving (s),time/training (s),time/epoch (s),time/total (s),Epoch
275000,1.5753268,1.4847851,-2.4707825,"tensor(0.0386, device='mps:0')",64.79328,8.4586935,76.82476,49.164467,64.78386,8.459026,76.67381,48.69542,64.59912,8.555644,76.774994,48.187542,1.5753268,7.828263,109.5897,4.3381583e-06,1.484785,6.798808,100.21152,0.00041682363,-0.0060421154,0.2300037,0.99995095,-0.9317026,0,0,14800,370,40.0,0.0,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05745704,0.17877397,0.9688551,-0.91293126,5,0.0,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,1.3630765419993622,0.008333166000738856,0.0003500419998090365,62.25422816599985,63.62598791599976,4827.911535796002,73
275000,1.1549493,0.88116413,-2.4710383,"tensor(0.0379, device='mps:0')",65.78621,8.601966,77.6215,47.71021,65.65193,8.724973,77.64025,47.116398,65.39828,8.717039,77.24465,46.685513,1.1549493,2.7601552,24.994621,4.7673526e-05,0.88116413,2.5213583,33.817314,8.312199e-07,0.0024908741,0.23791267,0.9999433,-0.92995936,0,0,15000,375,40.0,0.0,40,40,0.105,0.3065534211193866,1.0,0.0,4.2,8.399999999999999,21.0,0.0,-0.008286795,0.22302237,0.99995995,-0.9211178,5,4.2,0.0,0.0,False,False,0.0,0.0,False,False,0.03,0.1705872210923198,True,False,0.0,0.0,False,False,0.0,0.0,False,False,0.03,0.1705872210923198,True,False,0.2,0.4000000000000001,True,False,0.0,0.0,False,False,0.105,0.3065534211193866,True,False,0.2,0.4000000000000001,True,False,0.0,0.0,False,False,0.105,0.3065534211193866,True,False,1.5128760830002648,0.008817875000204367,0.0003623749998951098,62.701297958000396,64.22335429100076,4892.158086505001,74
275000,0.64505756,0.72767127,-2.4704862,"tensor(0.0376, device='mps:0')",65.66878,8.116723,77.00162,49.622684,65.4514,8.162022,77.173546,49.751335,65.72639,8.303656,77.37772,49.6744,0.6450576,1.3652061,12.444845,6.17525e-07,0.72767127,1.4248487,10.757041,0.00020398198,0.002320319,0.24402662,0.9998593,-0.9366723,0,0,15200,380,40.0,0.0,40,40,0.22,0.4142463035441596,1.0,0.0,8.8,10.777754868245983,22.0,0.0,-0.02748811,0.19005711,0.9971721,-0.90925956,5,8.8,0.0,0.0,False,False,0.0,0.0,False,False,0.095,0.293214938227915,True,False,0.0,0.0,False,False,0.0,0.0,False,False,0.095,0.293214938227915,True,False,0.4,0.48989794855663565,True,False,0.0,0.0,False,False,0.22,0.4142463035441596,True,False,0.4,0.48989794855663565,True,False,0.0,0.0,False,False,0.22,0.4142463035441596,True,False,1.6488184170002569,0.007971374999215186,0.00030920800054445863,65.09397395799988,66.7510729579999,4958.9450848780025,75
275000,1.135373,1.1822088,-2.4677386,"tensor(0.0378, device='mps:0')",65.05655,8.250555,77.230995,49.968956,65.14525,8.212496,77.65011,49.969807,65.25472,8.411066,77.63488,50.29344,1.1353731,3.923671,57.402367,4.7043482e-05,1.1822088,4.4409122,55.70157,1.00248135e-05,-0.0140504185,0.23796213,0.9999866,-0.9292982,0,0,15400,385,40.0,0.0,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.039161343,0.18668886,0.98582923,-0.8858988,5,0.0,0.0,0.0,False,False,0.0,0.0,False,False,0.035,0.18377975949489106,True,False,0.0,0.0,False,False,0.0,0.0,False,False,0.035,0.18377975949489106,True,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,1.4319367090001833,0.009662416000537632,0.0003624580003815936,67.79858466699989,69.24054625000099,5028.207618503004,76
275000,0.88508314,1.2663817,-2.4671986,"tensor(0.0379, device='mps:0')",65.339676,8.557433,77.55186,49.153976,65.802,8.595815,78.51729,49.492496,65.502,8.560693,77.88658,49.764053,0.8850831,2.1703496,21.845276,2.8359003e-05,1.2663816,3.754192,38.126472,1.2069939e-06,0.002912186,0.22886306,0.99985206,-0.9293521,0,0,15600,390,40.0,0.0,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026801908,0.19352709,0.9998481,-0.8785927,5,0.0,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,1.346065875000022,0.008719125000425265,0.000355333999323193,66.40621841699976,67.76135875099953,5096.002484672003,77
275000,0.87373364,0.9581983,-2.4712412,"tensor(0.0369, device='mps:0')",67.22009,8.183212,78.568535,48.596565,67.410385,8.209127,79.01979,50.43135,67.097435,8.152451,78.26674,49.50081,0.87373364,2.9257662,29.386595,4.8732903e-07,0.9581984,3.0004456,40.869297,5.9848877e-05,-0.0040476387,0.22655475,0.99997634,-0.91981244,0,0,15800,395,40.0,0.0,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03715107,0.18594429,0.9992933,-0.8980173,5,0.0,0.2,0.4,True,False,0.0,0.0,False,False,0.015,0.12155245781143217,True,False,0.2,0.4,True,False,0.0,0.0,False,False,0.015,0.12155245781143217,True,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,1.5421013750001293,0.008551709000130359,0.0004120419998798752,66.973720125,68.52478525100014,5164.550833214003,78
275000,0.9575755,0.93939024,-2.469414,"tensor(0.0368, device='mps:0')",67.30669,8.576709,78.89488,50.613926,67.18483,8.56798,78.81309,50.736828,67.167984,8.572382,78.599014,51.128143,0.95757544,2.6411355,27.004948,1.573935e-07,0.9393903,2.243956,17.649267,2.8946085e-06,-0.0051882495,0.2336067,0.9999435,-0.9278161,0,0,16000,400,40.0,0.0,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026321452,0.19724329,0.99986744,-0.93465036,5,0.0,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,1.2995808749992648,0.008163874999809195,0.00036429099964152556,63.90260437500001,65.21071341599873,5229.783391173002,79
275000,1.3442215,1.68276,-2.4733837,"tensor(0.0371, device='mps:0')",66.82486,8.566029,78.71993,49.040134,67.06007,8.652303,79.05255,48.732666,66.63803,8.685999,78.702644,49.28233,1.3442215,9.017076,137.01091,2.3323168e-05,1.68276,11.589677,181.71451,0.0001503183,0.0043698912,0.23889773,0.9999766,-0.93515116,0,0,16200,405,40.0,0.0,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.043392643,0.17106993,0.91893756,-0.8923158,5,0.0,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,1.3745854999997391,0.009779416000128549,0.0004131250007048948,65.17393370899936,66.55871174999993,5296.391084298003,80
275000,1.1475711,0.8892555,-2.4691892,"tensor(0.0369, device='mps:0')",66.99209,8.404896,78.608795,49.926773,66.82123,8.459275,78.7682,50.041225,66.99142,8.604183,79.420784,49.693314,1.1475713,3.1352,26.960443,6.3199775e-05,0.8892555,1.9037036,16.134588,2.3841856e-05,0.008791702,0.22437471,0.9997429,-0.9295303,0,0,16400,410,40.0,0.0,40,40,0.175,0.3799671038392665,1.0,0.0,7.0,8.854377448471462,21.0,0.0,-0.03306968,0.17990734,0.9990529,-0.9355011,5,7.0,0.0,0.0,False,False,0.0,0.0,False,False,0.06,0.23748684174075838,True,False,0.0,0.0,False,False,0.0,0.0,False,False,0.06,0.23748684174075838,True,False,0.4,0.48989794855663565,True,False,0.0,0.0,False,False,0.175,0.3799671038392665,True,False,0.4,0.48989794855663565,True,False,0.0,0.0,False,False,0.175,0.3799671038392665,True,False,1.6444079580005564,0.00876208299996506,0.00037804200019309064,60.444700750000266,62.09824883300098,5358.522331339003,81
275000,1.4473839,1.3014,-2.4671092,"tensor(0.0371, device='mps:0')",66.94002,8.401175,79.43662,49.7176,66.78565,8.415211,79.509705,51.813038,66.53578,8.53692,79.28808,50.989143,1.4473839,6.007663,83.75443,4.2748284e-06,1.3014,5.2321005,71.33922,1.573935e-07,-0.0080305375,0.24292973,0.9999988,-0.9361869,0,0,16600,415,40.0,0.0,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014667387,0.23587878,0.9997943,-0.92115444,5,0.0,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,1.3055945830001292,0.00813854199986963,0.000353291999999783,62.250689416999194,63.56477583399919,5422.118199757001,82
275000,0.75803,0.73834765,-2.4721482,"tensor(0.0365, device='mps:0')",67.74571,8.215997,79.75249,51.850754,67.717125,8.162545,79.45045,50.692738,67.841934,8.195198,79.84382,50.97115,0.75803006,1.7898214,16.896683,4.4985204e-06,0.73834765,1.4803874,11.668615,1.635053e-05,0.0057166843,0.22916949,0.99999595,-0.93918836,0,0,16800,420,40.0,0.0,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05607768,0.16375972,0.9620614,-0.8824917,5,0.0,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,1.3834131250005157,0.00784041699989757,0.0003311670006951317,62.66714758299986,64.05873229200097,5486.199028631002,83
275000,1.0493546,0.95135295,-2.46941,"tensor(0.0365, device='mps:0')",67.65072,8.513269,79.49699,50.09258,67.8696,8.469524,79.67534,51.263252,67.71423,8.624801,79.86727,50.71895,1.0493546,3.5814242,49.029003,0.00021591989,0.95135283,2.939257,39.418026,5.6589248e-05,-0.0013705636,0.22350419,0.9999657,-0.9173122,0,0,17000,425,40.0,0.0,40,40,0.18,0.38418745424597095,1.0,0.0,7.2,6.4,16.0,0.0,-0.028566573,0.20380078,0.9966291,-0.9294418,5,7.2,0.0,0.0,False,False,0.0,0.0,False,False,0.105,0.30655342111938666,True,False,0.0,0.0,False,False,0.0,0.0,False,False,0.105,0.30655342111938666,True,False,0.6,0.48989794855663565,True,False,0.0,0.0,False,False,0.18,0.38418745424597095,True,False,0.6,0.48989794855663565,True,False,0.0,0.0,False,False,0.18,0.38418745424597095,True,False,1.8704619170002843,0.008079666999947221,0.0003442090001044562,62.1119899589994,63.99087575199974,5550.217778133001,84
275000,0.88713133,1.0033985,-2.4712384,"tensor(0.0360, device='mps:0')",68.30342,8.927477,80.14383,51.354153,67.99693,8.910409,79.90843,51.225346,68.26027,8.949779,80.10734,51.44758,0.88713133,2.9596863,30.015722,4.1365212e-05,1.0033985,3.3447978,49.51511,0.0005582935,-0.008647731,0.21391612,0.9998125,-0.9297458,0,0,17200,430,40.0,0.0,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05727255,0.1642692,0.6023997,-0.9100862,5,0.0,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,1.4324184580000292,0.03263945899925602,0.001142916999924637,61.54713995899965,63.01334079299886,5613.265189426,85
275000,1.0784575,1.0121355,-2.4743707,"tensor(0.0364, device='mps:0')",68.50294,8.664635,80.70696,52.5943,68.70027,8.747214,81.20731,52.9172,68.169685,8.655254,80.30837,52.576855,1.0784575,2.6380312,27.192686,1.0316783e-05,1.0121354,1.4447547,13.601821,0.00011745259,0.009924308,0.21654302,0.9999983,-0.8957803,0,0,17400,435,40.0,0.0,40,40,0.17,0.3756327994198589,1.0,0.0,6.8,8.352245207128439,18.0,0.0,-0.0060488717,0.20789117,0.99991953,-0.92714936,5,6.8,0.0,0.0,False,False,0.0,0.0,False,False,0.09,0.2861817604250837,True,False,0.0,0.0,False,False,0.0,0.0,False,False,0.09,0.2861817604250837,True,False,0.4,0.48989794855663565,True,False,0.0,0.0,False,False,0.17,0.3756327994198589,True,False,0.4,0.48989794855663565,True,False,0.0,0.0,False,False,0.17,0.3756327994198589,True,False,1.8313576669997929,0.007669250000617467,0.00033458399957453366,60.68742729099995,62.526788791999934,5675.834482633999,86
275000,0.75807244,0.8007511,-2.471843,"tensor(0.0364, device='mps:0')",67.65741,8.367095,80.28978,50.440334,67.625786,8.398589,80.010284,50.945557,67.87718,8.508656,80.47693,50.713238,0.75807244,1.7791812,19.525291,1.2858071e-07,0.8007511,1.4606164,12.0809965,1.0489034e-05,-0.0067160768,0.2505113,0.9999908,-0.9297524,0,0,17600,440,40.0,0.0,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.058457308,0.15541737,0.72538644,-0.90286404,5,0.0,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,1.3495690830004605,0.02547874999982014,0.001172833999589784,70.42283320899969,71.79905387599956,5747.657814220999,87
275000,1.6450932,1.5871623,-2.4698853,"tensor(0.0365, device='mps:0')",67.9321,8.426609,80.7169,51.396194,68.113174,8.375979,80.97825,51.293404,67.83216,8.53186,80.88822,50.9999,1.6450932,9.160986,136.03949,1.0267831e-07,1.5871623,8.148237,122.874664,3.2694659e-06,-0.011277468,0.2253804,0.999999,-0.93995166,0,0,17800,445,40.0,0.0,40,40,0.195,0.3962007067131506,1.0,0.0,7.8,9.558242516278815,20.0,0.0,-0.031150851,0.18418093,0.99715036,-0.8843303,5,7.8,0.0,0.0,False,False,0.0,0.0,False,False,0.07,0.25514701644346144,True,False,0.0,0.0,False,False,0.0,0.0,False,False,0.07,0.25514701644346144,True,False,0.4,0.48989794855663565,True,False,0.0,0.0,False,False,0.195,0.3962007067131506,True,False,0.4,0.48989794855663565,True,False,0.0,0.0,False,False,0.195,0.3962007067131506,True,False,1.7007069999999658,0.008148625000103493,0.0003219999998691492,64.70351116599977,66.41268879099971,5814.103698384998,88
275000,0.8155091,0.9417355,-2.469803,"tensor(0.0365, device='mps:0')",67.89099,8.962504,80.867676,50.06622,67.81827,8.826248,80.641174,49.851276,68.010574,8.95781,81.246025,49.926632,0.8155091,2.0265326,18.128513,2.739229e-05,0.9417355,2.1025908,21.936085,1.7607816e-05,-0.001962253,0.2310973,0.99995416,-0.93357944,0,0,18000,450,40.0,0.0,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.051173892,0.17056656,0.69857025,-0.92152363,5,0.0,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,1.3872212080004829,0.011578583000300569,0.0003722499996001716,61.470240959000876,62.86941300000126,5876.999955883999,89
275000,1.1075238,0.8328743,-2.4697006,"tensor(0.0359, device='mps:0')",69.09767,8.25962,81.27099,51.618385,68.86537,8.289089,81.00855,49.62582,68.88634,8.371302,81.15974,51.71581,1.1075239,4.750052,65.37251,7.3015684e-07,0.83287424,2.3725727,25.460976,4.71482e-09,-0.011496616,0.23006685,0.9999947,-0.8989017,0,0,18200,455,40.0,0.0,40,40,0.2,0.4,1.0,0.0,8.0,9.979979959899719,23.0,0.0,-0.031408977,0.19373508,0.9994858,-0.9084156,5,8.0,0.0,0.0,False,False,0.0,0.0,False,False,0.07,0.25514701644346144,True,False,0.0,0.0,False,False,0.0,0.0,False,False,0.07,0.25514701644346144,True,False,0.4,0.48989794855663565,True,False,0.0,0.0,False,False,0.2,0.4,True,False,0.4,0.48989794855663565,True,False,0.0,0.0,False,False,0.2,0.4,True,False,1.896959833999972,0.009046125000168104,0.00034616699940670514,68.1343296670002,70.04068179299975,5947.113768842998,90
275000,0.6576802,0.7582624,-2.4695067,"tensor(0.0360, device='mps:0')",68.70416,8.783304,80.92331,51.363243,68.723076,8.793002,81.113815,51.320633,68.79671,8.857803,81.2373,50.68041,0.6576803,1.5209544,16.899067,2.8521752e-09,0.75826246,2.1277552,22.67756,5.997775e-06,-0.0006300211,0.23712458,0.99999845,-0.9408107,0,0,18400,460,40.0,0.0,40,40,0.115,0.3190219428189854,1.0,0.0,4.6,9.2,23.0,0.0,-0.039494,0.16567244,0.99843055,-0.9184939,5,4.6,0.0,0.0,False,False,0.0,0.0,False,False,0.035,0.1837797594948911,True,False,0.0,0.0,False,False,0.0,0.0,False,False,0.035,0.1837797594948911,True,False,0.2,0.4,True,False,0.0,0.0,False,False,0.115,0.3190219428189854,True,False,0.2,0.4,True,False,0.0,0.0,False,False,0.115,0.3190219428189854,True,False,1.555325415999505,0.024613583000245853,0.0014102919994911645,65.06841558300039,66.64976487399963,6013.788518008996,91
275000,0.54921603,0.5818249,-2.469658,"tensor(0.0361, device='mps:0')",68.62338,8.667269,81.64238,51.674362,68.76539,8.692494,81.62986,52.36366,68.79272,8.641436,81.81121,52.283947,0.549216,0.93168086,7.0882683,1.0415038e-05,0.5818249,1.6066682,19.9411,6.7288047e-06,-0.0013573867,0.23182674,0.99999696,-0.91091377,0,0,18600,465,40.0,0.0,40,40,0.23,0.4208325082500163,1.0,0.0,9.2,11.26765281680262,23.0,0.0,-0.035405137,0.19002801,0.99997604,-0.9111141,5,9.2,0.0,0.0,False,False,0.0,0.0,False,False,0.065,0.24652586071242105,True,False,0.0,0.0,False,False,0.0,0.0,False,False,0.065,0.24652586071242105,True,False,0.4,0.48989794855663565,True,False,0.0,0.0,False,False,0.23,0.4208325082500163,True,False,0.4,0.48989794855663565,True,False,0.0,0.0,False,False,0.23,0.4208325082500163,True,False,1.7455270000000382,0.02170399999977235,0.0009608339996702853,66.74826304100043,68.51645487499991,6082.340447135995,92
275000,0.9267196,0.7779848,-2.4734156,"tensor(0.0354, device='mps:0')",70.00864,8.939597,82.28102,54.30799,69.82591,8.943278,81.82333,54.016003,69.64084,9.046441,81.74786,52.785496,0.92671967,3.0357125,42.807247,1.9581056e-07,0.77798474,2.1096532,24.942469,2.4592734e-07,-0.0056386404,0.22142223,0.99919534,-0.9198341,0,0,18800,470,40.0,0.0,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04322021,0.16726908,0.7286295,-0.9218268,5,0.0,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,1.3710590000000593,0.019230167000387155,0.0010421670003779582,64.15520083299998,65.5465321670008,6147.912315384996,93
275000,1.3634808,1.1088192,-2.469798,"tensor(0.0356, device='mps:0')",70.00037,8.290401,82.24437,55.727573,69.90332,8.359099,82.329865,54.218464,69.47572,8.446246,81.98638,53.474144,1.3634808,4.1034837,43.12801,3.7258137e-06,1.1088192,3.6006472,39.87622,3.8190043e-05,-0.0038527064,0.23507491,0.9999677,-0.91998917,0,0,19000,475,40.0,0.0,40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05687118,0.1693706,0.71807784,-0.8995307,5,0.0,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,0.0,0.0,False,False,1.5094333749993893,0.007676333000745217,0.00034987500021088636,66.7611128339995,68.27857241699985,6216.226163010996,94
275000,0.80950904,0.784688,-2.4691293,"tensor(0.0358, device='mps:0')",69.14265,8.742866,82.02792,52.56693,69.22747,8.791572,82.24298,52.646473,69.32742,8.768107,82.44426,52.419468,0.80950904,2.4584384,30.20168,2.7073776e-05,0.78468806,2.4904056,32.787926,1.2450982e-05,0.0017391578,0.21829468,0.99999946,-0.97270554,0,0,19200,480,40.0,0.0,40,40,0.115,0.31902194281898544,1.0,0.0,4.6,9.199999999999998,23.0,0.0,-0.022515722,0.19707398,0.99999946,-0.92249435,5,4.6,0.0,0.0,False,False,0.0,0.0,False,False,0.035,0.1837797594948911,True,False,0.0,0.0,False,False,0.0,0.0,False,False,0.035,0.1837797594948911,True,False,0.2,0.4000000000000001,True,False,0.0,0.0,False,False,0.115,0.31902194281898544,True,False,0.2,0.4000000000000001,True,False,0.0,0.0,False,False,0.115,0.31902194281898544,True,False,1.4105860829995436,0.008462333000352373,0.00039454099987779045,65.71345262500017,67.13289558199995,6283.400851926996,95
275000,0.9327111,0.9615749,-2.4703116,"tensor(0.0358, device='mps:0')",68.755646,8.631274,82.34872,53.353836,68.79075,8.51686,82.316895,53.02878,68.7212,8.708343,82.374,53.084187,0.9327111,2.5707893,24.964382,1.9648634e-05,0.96157503,2.4739835,20.731697,5.937763e-07,0.014617079,0.23384616,0.99999857,-0.9227843,0,0,19400,485,40.0,0.0,40,40,0.105,0.3065534211193866,1.0,0.0,4.2,8.399999999999999,21.0,0.0,-0.025679328,0.19205694,0.9990682,-0.883551,5,4.2,0.0,0.0,False,False,0.0,0.0,False,False,0.035,0.1837797594948911,True,False,0.0,0.0,False,False,0.0,0.0,False,False,0.035,0.1837797594948911,True,False,0.2,0.4000000000000001,True,False,0.0,0.0,False,False,0.105,0.3065534211193866,True,False,0.2,0.4000000000000001,True,False,0.0,0.0,False,False,0.105,0.3065534211193866,True,False,1.7197210419999465,0.008040749999963737,0.00039525000011053635,68.06481270799941,69.79296974999943,6353.2172059259965,96
275000,1.1621358,1.008106,-2.4720874,"tensor(0.0357, device='mps:0')",69.25901,8.25156,82.70396,54.11732,69.12853,8.314231,82.645615,53.343155,69.21678,8.329109,82.68734,53.399837,1.1621358,4.1399884,50.901886,7.3015684e-07,1.008106,3.7646449,49.52703,5.704932e-07,-0.0047245296,0.2373896,0.9998199,-0.94140726,0,0,19600,490,40.0,0.0,40,40,0.555,0.4969657935914704,1.0,0.0,22.2,1.16619037896906,24.0,21.0,0.0063387216,0.18954022,0.99990517,-0.9019037,5,22.2,0.0,0.0,False,False,0.0,0.0,False,False,0.185,0.3882975663070784,True,False,0.0,0.0,False,False,0.0,0.0,False,False,0.185,0.3882975663070784,True,False,1.0,0.0,True,True,0.0,0.0,False,False,0.555,0.4969657935914704,True,False,1.0,0.0,True,True,0.0,0.0,False,False,0.555,0.4969657935914704,True,False,1.7951443749998361,0.008428499999354244,0.00040425000042887405,66.32390241699977,68.12787954199939,6421.366736134994,97
